fighter_id,name,record,height_in,reach_in,stance,dob
3ba3b5cc94498437,Johnny Rees,13-5-0 (1 NC),72,,Orthodox,1982-10-21
3bad7ef643840f67,Joe Lauzon,28-16-0,70,71,Orthodox,1984-05-22
3bb2dc8e87b10a46,David Zawada,17-7-0,72,75,Orthodox,1990-08-01
3bbcd63a016d9715,Cameron Dollar,11-5-0,71,,Orthodox,1987-05-12
3bc3f60b21cddc6a,Azamat Bekoev,20-5-0,72,72,Orthodox,1995-12-30
3be081c29bf734d9,Takanori Gomi,35-14-0 (1 NC),67,70,Southpaw,1978-09-22
3be16d817b36098b,DongHun Choi,9-0-0,65,66,Switch,1999-01-02
3c0437fbeda06962,George Roop,15-13-1,73,72,Orthodox,1981-11-10
3c241737a6069b9f,Denis Kang,35-16-2 (2 NC),71,77,Orthodox,1977-09-17
3c26c420584d912d,Hailey Cowan,7-5-0,68,67,Southpaw,1992-02-12
3c48019bc387b80c,Billy Miles,2-2-0,70,,Orthodox,1978-04-28
3c5005b66696d790,Anthony Ivy,8-4-0,74,74,Orthodox,1990-01-23
3c660c90d48fc80d,Tim Kennedy,18-6-0,71,74,Orthodox,1979-09-01
3c6976f8182d9527,Alexander Gustafsson,18-8-0,77,79,Orthodox,1987-01-15
3c8a5200436e19f3,Cameron Saaiman,9-3-0,68,67,Southpaw,2000-12-20
3c921b1a30fdcbdd,Mike Ricci,11-5-0,72,76,Southpaw,1986-03-18
3cc506f115cbb9d5,Mantas Kondratavicius,9-1-0,74,75,Orthodox,1999-07-17
3cf18e01cb6cbde3,Sumudaerji,19-7-0 (1 NC),68,72,Southpaw,1996-01-20
3cf66c62d9069f43,Lucie Pudilova,14-10-0,68,67,Orthodox,1994-06-13
3d074044a33825e7,Ramiz Brahimaj,13-6-0,70,72,Orthodox,1992-11-17
3d5b1ce6097dbb49,Augusto Mendes,6-2-0,66,65,Orthodox,1983-03-03
3d6749c4267da18f,Joanna Jedrzejczyk,16-5-0,66,65,Orthodox,1987-08-18
3da19339ee7051d5,Justin Martin,4-3-0,72,,,
3dc3022232b79c7a,Brian Foster,27-10-0,69,71,Orthodox,1984-04-03
3dd92ff9fb0412b3,Ali Bagautinov,15-6-0,64,65,Orthodox,1985-06-10
3dd949593346dbc3,Craig White,14-9-0,74,76,Orthodox,1990-07-01
3df5493bb279226f,Amanda Lemos,15-6-1,64,65,Southpaw,1987-05-22
3e03cec9767d37e6,He-Man Gipson,1-2-0,,,,
3e514f437c51ce0a,Steven Graham,2-1-0,73,,Orthodox,
3e61082025db8137,Yosdenis Cedeno,10-6-1,68,69,Orthodox,1985-02-12
3e708ce33b6b18e6,Victor Martinez,13-7-0,67,70,Orthodox,1991-07-17
3e8118c1ab52f211,Tuco Tokkos,11-6-0,76,76,Orthodox,1990-06-30
3eb4dc9a7d4ac906,Ramona Pascual,6-5-0,67,66,Southpaw,1988-09-23
3ec1e4ba98c9c85a,JC Cottrell,17-5-0,69,,Orthodox,1989-11-04
3ecd936bd8814108,Cat Zingano,10-4-0,66,68,Southpaw,1982-07-01
3eeec2f53cebdf12,Jackson McVey,7-2-0,76,77,Southpaw,1999-03-25
3f11b5d4bd76a6d9,Damian Grabowski,20-5-0,73,75,Orthodox,1980-05-12
3f11fd1751fa83b1,Yizha,26-6-0,67,71,Orthodox,1997-01-08
3f1d23b01c552a13,Michael Graves,6-0-1,70,71,Orthodox,1991-01-08
3f24c96753dbd9f9,Scott Bessac,4-6-0,76,,,1965-10-05
3f4c3bc822bea45d,Melissa Martinez,8-2-0,62,66,Southpaw,1997-08-18
3f52ce18fb98008f,Akira Corassani,12-6-0 (1 NC),68,68,Orthodox,1982-08-27
3f56b99447f00607,Paul Redmond,12-7-0,70,,Orthodox,1986-10-20
3f7c14c7eca7195d,Roy Nelson,22-14-0,72,73,Orthodox,1976-06-20
3f7dab21b6c971bc,Dequan Townsend,21-12-0,75,79,Orthodox,1986-05-11
3fa7688bfe48a493,Yoshinori Horie,8-2-0,68,70,Orthodox,1995-05-10
3fa97913cfd205d3,Alessandro Costa,17-5-0,64,67,Orthodox,1996-01-28
3fed746acfd026dd,Todd Butler,1-4-0,73,,Southpaw,
40093d1d2d78394e,Charles Rosa,14-8-0,69,69,Switch,1986-08-24
404ecb2700844072,DeAnna Bennett,8-3-1,64,68,Orthodox,1984-11-18
40a456a25d52ee65,Rolando Bedoya,14-5-0,71,74,Orthodox,1997-01-13
40a604761ca7d64d,Din Thomas,26-9-0 (1 NC),69,,Orthodox,1976-09-28
40a7ec5d1ad6ffa8,Anna Melisano,6-2-0,64,68,Orthodox,1997-05-20
40cb680ae1cd331f,Yazmin Jauregui,11-2-0,63,64,Orthodox,1999-02-28
40d8b74488743800,Carlton Minus,10-3-0 (1 NC),70,75,Orthodox,1993-04-26
40f3cb27fc7305a1,Themba Gorimbo,14-7-0,73,77,Orthodox,1991-01-23
40ff198adda94b9f,Mark Eddiva,6-3-0,68,68,Orthodox,1986-02-16
4100c7a09497ad41,Kay Hansen,7-6-0,62,63,Orthodox,1999-08-14
411539901068522f,Jodie Esquibel,6-6-0,61,64,Orthodox,1986-05-07
411d012af19ecb59,Chris Spang,6-3-0,74,,Orthodox,1987-11-26
4123fd4dcc1fe937,David Terrell,6-2-0,73,,Southpaw,1978-01-09
4126a78111c0855a,Caio Borralho,18-2-0 (1 NC),73,75,Southpaw,1993-01-16
4130a743d9d22163,Alan Belcher,18-8-0,74,75,Orthodox,1984-04-24
4144798612ef96e5,Edmen Shahbazyan,16-6-0,74,74,Orthodox,1997-11-20
4148802ae4a50768,Daniel Zellhuber,15-4-0,73,77,Switch,1999-07-07
41498c2d1a87b154,Zviad Lazishvili,13-1-0,66,69,Orthodox,1991-10-25
41cc71cbf210e0fe,Hyder Amil,11-3-0,69,70,Switch,1990-05-28
41e77dc504a192c6,Chris Condo,0-1-0,72,,Orthodox,
41e83a89929d1327,Jailton Almeida,22-5-0,75,79,Orthodox,1991-06-26
41f90012b86a11bf,Raphael Pessoa,10-2-0,75,78,Orthodox,1989-03-09
42078a86d3dd037b,Rob Yundt,9-5-0,73,,Orthodox,1980-05-05
4234f0097c83fa62,Sijara Eubanks,8-7-0,64,67,Orthodox,1985-04-27
427b5953ac8e3a27,Demian Maia,28-11-0,73,72,Southpaw,1977-11-06
429e7d3725852ce9,Royce Gracie,15-2-3,73,,Southpaw,1966-12-12
42a7e90605df3c8a,Damian Stasiak,10-6-0,65,70,Orthodox,1990-02-20
42ac4020cba261ad,Caolan Loughran,10-2-0,66,68,Orthodox,1996-05-18
4304992c2acc187b,Bart Palaszewski,36-17-0,69,70,Orthodox,1983-05-30
4333a8e70a672eb7,Brogan Walker,8-5-0,64,67,Switch,1988-08-02
43563a32c3f10e95,Cyrille Diabate,19-10-1,78,81,Southpaw,1973-10-06
43612456979e5d5e,Steve Byrnes,6-1-0,72,,Orthodox,1979-08-26
436f970c9ea9169c,Gabriel Benitez,23-13-0,68,71,Southpaw,1988-06-15
43a59ce3bb40449e,Mizuki,16-6-0,63,65,Orthodox,1994-08-19
440c9dbab63528fb,Paul Herrera,1-1-0,70,,Orthodox,1964-02-21
4417980b3e798abf,Reuben Duran,11-7-1,67,71,Orthodox,1983-07-02
441eacbe20e0e80b,Augusto Sakai,16-5-1,75,77,Orthodox,1991-05-09
44260175069b6276,Jens Pulver,27-19-1,67,70,Southpaw,1974-12-06
442c9011034ae1fd,Ian Machado Garry,17-1-0,75,74,Orthodox,1997-11-17
443f60bec7c3c3d5,Michael McBride,8-3-0,73,,Orthodox,1986-03-09
44470bfd9483c7ad,Katsunori Kikuno,24-8-2,68,66,Orthodox,1981-10-31
445a98acb8985970,Falaniko Vitale,30-11-0,70,,Orthodox,1974-07-14
4461d7e47375a895,Tatsuro Taira,18-2-0,67,70,Orthodox,2000-01-27
447f9858ae78f921,Muslim Salikhov,22-6-0,71,70,Orthodox,1984-06-09
4498b382c65a7faa,Roxanne Modafferi,25-21-0,67,69,Orthodox,1982-09-24
449c890bd90f3374,Hector Sandoval,14-4-0,62,64,Orthodox,1986-07-19
44aa652b181bcf68,Marcelo Aguiar,2-3-1,70,,Orthodox,1969-01-20
44bc27bfa76dcd9e,Renee Forte,8-4-0,67,71,Orthodox,1987-03-27
44f9c777fed7ca03,Frank Caracci,2-3-0,,,,1970-02-16
450bcab0968562c4,John Yannis,10-5-0,67,70,Southpaw,1994-07-07
45230be0641f3f53,Leonardo Morales,6-2-0,68,,Southpaw,1992-12-22
453ee00c3e1ae9dd,Ron Faircloth,33-20-0 (1 NC),69,,Orthodox,1979-08-16
4565d435005319c0,Minoki Ichihara,0-1-0,67,,Orthodox,1968-06-30
459e4dc69ec669b2,Jason Novelli,11-3-1,72,,Orthodox,1979-06-08
45bc8f98d62bd096,Jordan Radev,23-5-0,67,,Southpaw,1976-09-28
45e738622ea2c02c,Timur Valiev,18-3-0 (1 NC),66,67,Orthodox,1990-01-19
45f0cc9d18f35137,Chris Gutierrez,22-7-2,69,67,Orthodox,1991-04-22
45f7cb591c3ab00b,Sean Brady,19-2-0,70,72,Orthodox,1992-11-23
4604ab1de9058474,Mark Robinson,1-0-0 (1 NC),72,,Orthodox,
4638cc6479cc0afe,Masio Fullen,11-7-0,70,70,Orthodox,1986-10-06
4665cbf36b08193b,Chris Avila,5-4-0,70,,Orthodox,1993-01-16
4665f9f909cd7214,Shinsho Anzai,10-3-0,67,70,Orthodox,1985-12-01
4679a38cced7c64a,Yuri Vaulin,0-1-0,76,,Southpaw,1963-09-13
4682bc59d5f55145,Sean Woodson,13-2-1,74,78,Orthodox,1992-06-07
4690d47bf725fd98,Gokhan Saki,1-2-0,72,73,Orthodox,1983-10-19
46a2f24feb258ae0,Valerie Letourneau,8-6-0,67,68,Orthodox,1983-04-29
46baf0f57edfa4df,Joey Beltran,17-14-0 (1 NC),73,75,Orthodox,1981-12-08
46c8ec317aff28ac,Patrick Smith,20-17-0,74,,Orthodox,1963-08-28
46d0a888d87d91ac,Abu Azaitar,14-4-1,69,76,Orthodox,1986-03-10
46e0d677f91bacc0,Miles Johns,15-5-0 (1 NC),67,68,Orthodox,1994-03-30
46e2011d92463b7e,Oumar Sy,12-2-0,76,83,Orthodox,1995-11-21
46e2ca71fd5089cb,Reese Andy,7-3-0,72,,Orthodox,1973-03-31
46f11d15c0134fe3,Larry Cureton,0-2-0,74,,Orthodox,
46fd223e3ced39b3,Ryan Couture,11-5-0,70,73,Orthodox,1982-08-27
470fedbc8563ac47,Daniel Omielanczuk,19-8-1 (1 NC),72,74,Southpaw,1982-08-31
4729c93ba705a3bf,Kiefer Crosbie,10-6-0,71,70,Switch,1990-04-05
472f6f6e6d962f40,Barb Honchak,10-4-0,64,65,Orthodox,1979-08-30
473ce3aa581251a2,Dan Hardy,25-10-0 (1 NC),72,74,Orthodox,1982-05-17
476414d2f18cd059,Andy Wang,7-8-1 (1 NC),66,,Orthodox,1977-05-28
476fe566d2df676e,Modestas Bukauskas,20-7-0,75,76,Switch,1994-02-10
4798e823ada58fe9,Veronica Hardy,10-5-1,64,64,Southpaw,1995-10-30
47b63240018d5d86,Rose Namajunas,15-8-0,65,65,Orthodox,1992-06-29
47b9e0e7703a4868,Jorge Masvidal,35-17-0,71,74,Orthodox,1984-11-12
47cd337b86b1af92,Zak Ottow,17-7-0,71,72,Orthodox,1986-12-22
480779d7f9a424d3,Mairon Santos,18-1-0,67,72,Orthodox,2000-06-10
480b702debcb5433,Dan Cramer,11-4-0,74,,Orthodox,1985-10-31
4834ff149dc9542a,Norifumi Yamamoto,18-6-0 (2 NC),64,66,Southpaw,1977-03-15
483a953b18d73bb3,Deron Winn,7-3-0,66,70,Orthodox,1989-06-13
484acc7b0f856ce9,Ben Saunders,22-13-2,74,77,Orthodox,1983-04-13
48812daf291a4e23,Mateus Mendonca,10-3-0,66,71,Orthodox,1999-01-17
48a9a128784d53d1,Elves Brener,16-6-0,70,72,Orthodox,1997-09-27
48d1f690b763934c,Chael Sonnen,29-15-1,73,73,Southpaw,1977-04-03
48e093ea1f43a053,Takeya Mizugaki,21-11-2,67,69,Orthodox,1983-12-16
48e96d9cea6d4ab0,Josh Clopton,6-2-1,66,,Orthodox,1981-07-11
4908c5ee68a50ee5,Brad Imes,13-7-0,79,,Orthodox,1977-03-13
492b202d2064e7a9,Fabricio Werdum,24-9-1,76,77,Orthodox,1977-07-30
4948e412fa6ab67d,Ravena Oliveira,7-4-1,65,65,Orthodox,1997-02-20
494b0bfdbac74502,Brendan O'Reilly,6-3-0 (1 NC),67,69,Orthodox,1987-06-24
49590e0508b2c19f,David Levicki,1-3-0,77,,,
4959f10a62f3fec3,Cheyanne Vlismas,7-3-0,63,63,Switch,1995-06-25
497ba5b12a4bfc47,Jason Brilz,22-6-1,71,71,Orthodox,1975-07-07
4985113c0928aa62,Jackie Lee,0-1-0,,,,
49858bf46dabf6fb,Nordine Taleb,15-7-0,73,74,Orthodox,1981-06-10
49a74b9fb2e45fdf,Neil Seery,16-13-0,64,64,Orthodox,1979-08-30
49b130de1da2e1bf,Sarah Alpar,9-6-0,64,63,Southpaw,1991-06-01
49d2a08964c5eb11,Nursulton Ruziboev,37-9-2 (2 NC),77,76,Orthodox,1993-11-19
49e49b54e5901d0d,Eddie Mendez,8-3-1 (1 NC),70,,,1984-01-16
49e96ff8ab781589,Tyson Pedro,10-5-0,75,79,Orthodox,1991-09-17
49edd0d90f60fb7d,Brendson Ribeiro,17-11-0 (1 NC),75,81,Orthodox,1996-09-08
49ee5024966efc0d,Mounir Lazzez,11-3-0,73,76,Orthodox,1987-11-16
49efbdc6c9f650c4,Icho Larenas,6-5-0,75,,Orthodox,1980-03-12
49f4b511932f71e9,David Michaud,11-3-0,69,,Orthodox,1988-11-10
49f78022126bf4a4,Cesar Arzamendia,8-3-0,71,,Orthodox,1991-01-31
4a01dc8376736ef5,John Lewis,3-4-3,72,,Southpaw,
4a043165cf47cab2,Juancamilo Ronderos,4-2-0,63,64,Southpaw,1995-02-17
4a07b1988477502c,Seokhyeon Ko,13-3-0,70,71,Southpaw,1993-09-24
4a1329cc8eb0928a,Maximo Blanco,12-8-1 (1 NC),68,71,Orthodox,1983-10-16
4a28cb716c19157a,Stephen Thompson,17-9-1,72,75,Orthodox,1983-02-11
4a574b8512fc1b30,Javier Reyes,23-6-0,67,73,Orthodox,1993-10-13
4a57ebb14315b251,Randa Markos,11-12-1,64,63,Orthodox,1985-08-10
4a6dff1b260bcf61,Aleksandre Topuria,7-1-0,67,68,Orthodox,1996-01-28
4aa58269d0664b5b,Matthew Semelsberger,11-8-0,73,75,Switch,1992-11-23
4ac1ecf8ce59ef23,Jason Saggo,12-4-0,71,71,Orthodox,1985-11-23
4ae4049426e0161d,Alexis Dufresne,6-3-0,69,,Orthodox,1990-08-31
4b1d46a1b5c0fd11,Alberto Mina,13-1-0,72,77,Orthodox,1982-05-02
4b4753d19489297f,Anthony Perosh,15-10-0,75,75,Orthodox,1972-10-05
4b47e71384a9522f,Tim Means,33-17-1 (1 NC),74,75,Orthodox,1984-02-20
4b4fc3ddc307bc73,James Zikic,21-10-2,74,,Orthodox,1977-03-01
4b85abc5abbe657c,Jefferson Nascimento,13-1-0,68,70,Orthodox,1998-11-19
4b8fb0453a596b8e,Hector Urbina,17-10-1,71,73,Orthodox,1987-09-17
4b93a88f3b1de35b,Michael Chandler,23-11-0,68,71,Orthodox,1986-04-24
4ba8d454f762005d,Zak Cummings,25-7-0,72,75,Southpaw,1984-08-02
4bcb6eb12b4ad4aa,Vitor Miranda,12-5-0,73,77,Orthodox,1979-03-10
4bd6b4800070b069,Chas Skelly,19-3-0 (1 NC),71,72,Orthodox,1985-05-11
4bdedbdeedff7d1d,Bolaji Oki,10-4-0,70,73,Orthodox,1995-11-15
4bf6b225ff6099c4,Domingo Pilarte,8-3-0 (1 NC),72,73,Southpaw,1990-01-05
4c288a2b250bb576,Luke Jumeau,13-5-0,71,72,Orthodox,1988-02-12
4c2d90e335e6df19,Alexis Davis,21-11-0,66,68,Orthodox,1984-10-04
4c7781da8c6cae93,Ryan LaFlare,14-3-0,73,74,Southpaw,1983-10-01
4c805f5f58a75df0,Mikey Burnett,5-2-0,66,,Orthodox,1974-04-12
4c88a1db5a46c6a4,Jai Herbert,14-6-1,73,77,Orthodox,1988-05-13
4c8d6fde2dde07c4,Dan Lauzon,17-6-0,70,,Orthodox,1988-03-30
4cd8b03aee1d0138,Shane Young,13-8-0,68,72,Orthodox,1993-07-31
4d44f37107f01b9b,Tom Lawlor,10-6-0 (1 NC),72,74,Southpaw,1983-05-15
4d5197f331c47290,Paige VanZant,8-5-0,64,65,Orthodox,1994-03-26
4d74641fac830182,Brad Gumm,10-6-1 (1 NC),71,,Orthodox,
4d8fa64202cee4c1,Jalin Turner,15-9-0,75,77,Southpaw,1995-05-18
4dc496aa0cfc0d95,Harry Moskowitz,6-12-0,77,,Orthodox,
4dcfb28c011c11b2,Wellington Turman,18-8-0,72,72,Orthodox,1996-07-22
4e06913c91da5200,Krzysztof Jotko,24-6-0,73,77,Southpaw,1989-08-19
4e0692ad070976e4,Lyman Good,21-6-0 (1 NC),72,74,Orthodox,1985-05-26
4e30e4250cb08b61,Loma Lookboonmee,10-5-0,61,61,Orthodox,1996-01-18
4e6738062d469256,Sedriques Dumas,10-5-0 (1 NC),74,79,Orthodox,1995-08-06
4e9fb05d7e5e61b8,Wesley Correira,20-16-0,75,,Orthodox,1978-11-11
4f11e9ce318ffbcb,Anthony Christodoulou,12-7-0,69,,Orthodox,1987-07-30
4f140403000158b5,Herbert Burns,11-6-0,69,73,Orthodox,1988-02-02
4f2fcbefb668689d,Jake Rosholt,12-5-0 (1 NC),73,,Orthodox,1982-02-09
4f3064faf17aa711,Tamires Vidal,7-4-0,66,68,Orthodox,1998-07-27
4f4dac51adc1af4f,Diego Saraiva,22-20-1,66,,Orthodox,1982-04-23
4f732e58ed907eff,Ross Pearson,20-16-0 (1 NC),68,69,Orthodox,1984-09-26
4f736494fc733095,Carlos Eduardo Rocha,9-4-0,70,73,Orthodox,1981-07-12
4f74c8be51db8a37,Daiju Takase,12-15-2,72,,Southpaw,1978-04-20
4f853e98886283cf,Carlo Prater,31-18-1,71,72,Switch,1981-06-25
4f95f74620a6b7a4,David Heath,18-7-0,71,72,Orthodox,1976-02-10
4fcf6e0c4e0e6664,Izabela Badurek,6-3-0,65,,Orthodox,1991-07-11
501b07aec9b8fc2d,Sam Stout,20-12-1,69,70,Orthodox,1984-04-23
505934897b8b4824,Thaddeus Luster,0-1-0,75,,,
5078e1dacf9d25f4,Luana Santos,11-2-0,66,67,Orthodox,2000-04-16
5095b0920a3602aa,Blake Bilder,8-2-1,68,68,Switch,1990-07-12
50a28b9f8314e008,Saidyokub Kakhramonov,10-3-0,68,69,Orthodox,1995-11-14
50cc91ce2982785d,Ricco Rodriguez,53-25-0 (1 NC),76,,Orthodox,1977-08-19
50d2f0018bcf9eef,Pat Healy,34-23-0 (1 NC),72,72,Orthodox,1983-07-20
50db8711c70196cd,Ovince Saint Preux,27-18-0,75,80,Southpaw,1983-04-08
51018a31ddf31eb2,Molly McCann,14-8-0,64,62,Orthodox,1990-05-04
5114f1b5ad4cdf72,Shane Primm,5-5-0,75,,Orthodox,1984-07-30
511e82663651438d,Michael Johnson,25-20-0,70,73,Southpaw,1986-06-04
513c6f1715e547a8,Brock Lesnar,5-3-0 (1 NC),75,81,Orthodox,1977-07-12
5140122c3eecd307,Daichi Abe,6-2-0,71,71,Orthodox,1991-11-27
519e4fe37ce9ff75,Drew Dober,29-15-0 (1 NC),68,70,Southpaw,1988-10-19
51a0c09cbe9b8472,Liz Carmouche,13-7-0,66,66,Orthodox,1984-02-19
51b0bb73a1da34bc,Mike Ciesnolevicz,19-4-0 (1 NC),72,,Orthodox,1979-10-28
51b1e2fd9872005b,Mackens Semerzier,8-4-0 (1 NC),69,72,Orthodox,1980-11-03
51c655162e462ceb,Shannon Ross,13-9-0,66,66,Switch,1989-05-12
51e2f44a8dbf6984,Melissa Croden,8-3-0,69,68,Orthodox,1991-04-12
51e86de150ee8be6,Thibault Gouti,12-5-0,70,72,Orthodox,1987-02-27
51ec9dc3b4964f19,Gianni Vazquez,13-5-1,67,71,Orthodox,1994-07-17
523af801b3429015,Allan Zuniga,13-1-0,67,70,Orthodox,1992-04-04
523f6ad11dbe9b53,Hans Stringer,22-8-3,75,,Orthodox,1987-07-06
523fa774700d7d3f,Court McGee,23-14-0,71,75,Orthodox,1984-12-12
528b071cf3da7c56,Luana Carolina,11-5-0,66,69,Orthodox,1993-06-11
528c24b99fbaab79,Johnny Eduardo,28-13-0,67,71,Orthodox,1978-08-03
52b6bf4528130e86,Shem Rock,12-3-1,71,73,Southpaw,1993-11-05
52ba464d9068d871,Elias Silverio,13-3-0,71,73,Orthodox,1986-09-22
52c2ae6d2f2d2613,Youssef Zalal,18-6-1,70,72,Switch,1996-09-04
52cae54377b433b7,Nate Quarry,12-4-0,72,72,Open Stance,1972-03-18
52e76bb4b3e852f3,Antonio Carlos Junior,11-5-0 (1 NC),74,79,Orthodox,1990-03-16
52ef95b5860fb28c,Jean Silva,17-3-0,67,69,Orthodox,1996-12-27
530af2900b5a1693,Dom Mar Fan,9-3-0,71,75,Orthodox,2000-03-19
53278852bcd91e11,Igor Pokrajac,28-13-0 (1 NC),72,74,Orthodox,1979-01-02
5330fe7e4c3af81c,Floyd Sword,12-3-0,72,,Orthodox,1976-08-24
5331b25a60417ffb,Anthony Rocco Martin,17-6-0,72,73,Orthodox,1989-12-11
539ed332b3078821,Sarah Moras,6-8-0,67,67,Orthodox,1988-04-30
53bb0d40905b87c0,Jay Silva,10-11-1,74,,Southpaw,1981-05-25
53c10176e3bc7416,Felipe Bunes,14-9-0,67,69,Orthodox,1989-10-29
53c943c873cffe90,Philipe Lins,18-5-0,74,78,Orthodox,1985-08-17
53e533db1b8e9712,Jack Nilson,2-6-0,,,,
53ec9cb470e1a4ea,Jon Tuck,10-5-0,71,73,Orthodox,1984-08-28
53f84637dfffab7a,Eric Wisely,26-9-1,68,,Southpaw,1984-07-25
5431dccc09118234,Lance Benoist,7-2-0,71,72,Southpaw,1988-08-26
5442f1bc4b47eaf3,Chris Curtis,32-13-0 (1 NC),70,75,Orthodox,1987-07-15
5444c5a201d3ee5a,Jamahal Hill,12-4-0 (1 NC),76,79,Southpaw,1991-05-19
544d7460b3e44393,Albert Morales,7-4-1,69,72,Orthodox,1991-05-25
545092d13c67aa49,Alexia Thainara,14-1-0,64,67,Orthodox,1995-11-20
54578e5927adea53,Richie Vaculik,10-4-0,66,69,Orthodox,1983-06-19
546015aa2ad945fd,Rory Singer,11-9-0,74,77,Orthodox,1976-05-28
546f8599a63c29da,Robert Sanchez,8-2-0,66,66,Orthodox,1986-03-05
547afe1017e72dbe,Phil Hawes,12-6-0,72,77,Orthodox,1989-01-08
54ed8dc6f8c31207,Gilbert Smith,12-6-0,69,,Southpaw,1981-10-19
54f64b5e283b0ce7,Ilia Topuria,17-1-0,67,69,Orthodox,1997-01-21
5537efc6e496dd84,Aaron Pico,14-5-0,68,70,Orthodox,1996-09-23
5580771f383e141f,Jesse Ronson,21-12-0 (1 NC),70,70,Southpaw,1985-12-24
55a7b2d4e54ffac9,Ryo Chonan,22-13-0,69,70,Orthodox,1976-10-08
55ed59d541f8b90c,Rolando Dy,9-7-1 (1 NC),68,69,Orthodox,1990-08-11
55ee431411ccf07a,Olivier Aubin-Mercier,11-5-0,69,70,Southpaw,1989-02-23
55f446032177b119,Chris Beal,10-5-0,67,69,Orthodox,1985-08-06
55f80a8aeffcdb33,Dustin Pague,12-11-0,69,74,Orthodox,1987-08-05
55fa6ce3e522c8bb,Zhalgas Zhumagulov,14-9-0,64,66,Switch,1988-08-29
56116a79e4deed06,Claude Patrick,14-2-0,71,75,Orthodox,1980-06-14
563a1d42bb0e3cef,Tre'ston Vines,10-4-0,73,79,Orthodox,1996-06-18
564c2f5f9eb45d67,Mike King,5-1-0,75,,,1983-08-04
5669b828e7e11329,David Kaplan,3-4-0,67,,Orthodox,1979-11-16
56709e66f1c6008f,Cole Smith,7-2-0,71,67,Orthodox,1989-04-05
568bbad0eaced57c,Shanna Young,9-6-0,67,65,Orthodox,1991-02-20
56b8b24f65f9f057,Mike Kyle,22-14-1 (2 NC),76,77,Orthodox,1980-03-31
56bc9ccb609df534,Chuck O'Neil,17-9-0,74,,,1985-09-22
56c9acc4e86046a2,Chris Kelades,9-3-0,67,68,Orthodox,1981-02-21
56f4b81ec4db61af,Courtney Turner,0-3-0,74,,,
56f7d7ee06be4aab,Zac Pauga,7-3-0,74,76,Orthodox,1988-02-25
56fcb2c4d99f9d1b,Mike Grundy,12-4-0,67,72,Orthodox,1987-01-03
5713c1d2fac539ac,Cody East,12-3-0,75,,Orthodox,1988-06-29
57186c150c645200,Jeka Saragih,14-5-0,68,69,Orthodox,1995-01-01
5731cc327790b731,Matt Veach,17-5-0,71,,Orthodox,1981-05-31
575360be653ad6a6,Hernani Perpetuo,18-5-0 (1 NC),72,,Orthodox,1985-05-24
5755960ebd0b16f6,Ivan Menjivar,25-12-0,66,64,Orthodox,1982-05-30
577ec7e108b94be3,Rainy Martinez,0-2-0,72,,Orthodox,
57887765f831e228,Roldan Sangcha'an,4-2-0,64,,Orthodox,1990-12-04
578ef12674df1e6a,Irene Aldana,15-8-0,69,68,Orthodox,1988-03-26
579fcdfcabd23a7b,Brian Stann,12-6-0,73,74,Orthodox,1980-09-24
57ab4d7c0bc09a30,Zach Makovsky,20-8-0,64,64,Southpaw,1983-04-19
57b10fca4f9c9a7a,Alex Oliveira,22-12-1 (2 NC),71,76,Orthodox,1988-02-21
57bad6a84230f0c9,Tony Sims,12-4-0,71,70,Southpaw,1985-10-14
57bf89d42364d39e,Issei Tamura,10-8-0,65,63,Orthodox,1984-03-12
5823ceab56741617,Jonathan Meunier,8-1-0,75,,Switch,1987-08-04
583ee11abddfc581,Nate Landwehr,18-8-0,69,72,Orthodox,1988-06-06
5866fc86183a9fb8,Erick Silva,19-9-0 (1 NC),72,74,Orthodox,1984-06-21
5870c541798124ae,Manoel Sousa,14-1-0,69,70,Orthodox,1997-06-04
5898357a45a73674,Sione Latu,1-0-0,72,,,
58bbef3770bb2dfc,Joel Alvarez,23-4-0,75,77,Orthodox,1993-03-02
58bc81376286b3d3,Per Eklund,14-5-1,70,72,Orthodox,1980-11-12
5904b0b38dc6718d,Cody Pfister,13-6-1,70,73,Orthodox,1990-07-12
59279a7c978f7da0,Al Iaquinta,14-7-1,70,70,Orthodox,1987-04-30
59583ff832fe9d68,Krzysztof Soszynski,26-12-1,73,77,Open Stance,1977-08-02
595db60957de51d3,Michel Pereira,32-15-0 (2 NC),73,73,Orthodox,1993-10-06
597499ac7a5aac62,Abdul-Kareem Al-Selwady,16-4-0,68,69,Orthodox,1995-04-10
597db668b01c442c,Marco Ruas,9-4-2,73,,Orthodox,1961-01-23
5987b2458f4b5290,Ricky Simon,22-7-1,66,69,Orthodox,1992-08-31
598a58db87b890ee,Kevin Rosier,2-6-0,76,,Orthodox,
59a27d2e6d0802ac,Max Rohskopf,5-1-0,73,71,Orthodox,1994-09-27
59aaf2730b84698a,Jesse Sanders,23-7-0,72,,Orthodox,
59c438c81fbf3ece,Tereza Bleda,7-2-0,69,71,Orthodox,2001-11-30
5a558ba1ff5e9121,Darrill Schoonover,14-8-0,74,,Orthodox,1985-07-18
5a6e4d2f0c76a242,Manuel Rodriguez,11-5-0,69,,Orthodox,1985-04-25
5abf827d62f98fee,Clifford Starks,13-3-0,72,78,Orthodox,1981-04-25
5aedf14771ca82d2,Wilson Reis,23-10-0,64,65,Southpaw,1985-01-06
5af480a3b2e1726b,David Hood,1-3-0,72,,,
