fight_id,rd_a,rd_b
fc4fc81d3b7cc3bd,350.00,290.39
e9390cff6e5d52d0,198.07,214.94
32b058d82c9e38de,220.85,260.63
f25e367b1cb8fab5,214.94,183.54
54cf1ffbc6e7a9fd,287.01,207.80
579f0be80b359d8b,285.57,253.82
33b9285aec39e37f,254.72,243.41
cb93f5f9d09b29f1,218.46,182.28
e7fdbd5c65798a5c,254.66,350.00
fc4e42a55ba285f6,165.74,170.02
9f60dd19c5705d45,145.53,142.27
57a71ab365d2b64d,350.00,350.00
bc8e4abec782fd2b,350.00,350.00
d8b098e5598509cc,214.97,287.00
4563e02bc4c1a1ef,282.33,290.43
8dbd4d1df2e7ff67,350.00,350.00
67160b93dec2b399,229.40,252.32
89b27e0bfa4ef4c3,268.50,256.46
05b7bfd4fe75af69,246.04,163.35
57871671074ceb4c,128.43,350.00
e7a7ab126225540c,225.02,286.98
dab2d3e9f2052047,213.57,243.33
a6cb909888f6a495,167.39,350.00
b6462127cf553ff3,215.76,285.22
cc444b10ea87c381,350.00,199.91
71348fd10e392dac,248.27,160.97
5157988b77ca1097,350.00,185.00
1ac335f049ed4e5e,234.62,183.23
2ce541a11b2eb392,146.47,185.28
88b225f6f1fa5c59,283.78,108.78
ee071b5125ced92a,273.72,350.00
764e5910ac779ae9,350.00,279.78
ff8802aae3b81c3f,236.17,350.00
1d127ec120dcb58e,350.00,168.50
1e12c4828d576b5c,225.71,196.52
a6edcccdfccb9132,290.35,350.00
3b52291052353eef,233.24,350.00
59da727c3ae7b497,192.37,274.72
07018cb7ae879456,180.52,240.92
62048467be051636,243.99,350.00
d4fa680b2a912534,256.47,350.00
f1c1890491959bcf,189.78,350.00
805bc227bd40b0cc,224.33,221.21
071d716229f5ae7f,256.47,237.57
e8005a8c3c029a73,209.01,225.74
6603ed5f10bd8047,163.83,272.61
dbc30717a3efba58,154.73,192.90
62454fb3a4fd5737,280.93,350.00
fda850240fb80339,285.29,350.00
53343bd123bcf651,350.00,350.00
41c979b223b3fb56,350.00,350.00
5ab0e805e90d20d5,296.68,350.00
518fec4812ed1587,231.87,350.00
1c36ff6c6284a523,236.70,350.00
3542c5c5c5180090,350.00,350.00
30d7a9a1d99b327c,133.62,162.94
2748001ead121b8a,287.02,350.00
3aa19b85fbf4114c,154.04,281.73
a8bab8884249f634,256.14,283.84
340a08b1f3d1dd36,169.29,290.51
4dd2cd7da33e35d7,350.00,242.52
6a9e343bd12dfa64,150.12,158.19
0ec579db0efcf0c6,182.62,100.85
eff9207427f0e02c,240.87,210.61
19da32f5af2e8e2b,176.16,350.00
fa2271eecde701ed,210.10,350.00
4a9b3b97fa2bbca9,215.73,350.00
e7ff18a0cfa09702,139.39,256.48
6b38906e77607c77,142.15,223.83
cc17e4d182235a95,195.48,222.69
f00b588a0d9a90e4,180.27,220.14
6ce5d8041189d652,214.91,350.00
675cbe90f6d96feb,138.36,154.97
2f22e38844aa7d96,103.02,203.46
8f5e57a21383fa87,290.39,290.52
574b4599ae9cb64e,290.39,290.40
a3dfa0ac05433450,266.77,350.00
9971f8bcd3b10069,215.28,290.39
79db1d9b15e16b1d,285.70,197.22
b953a9b5357cbf99,179.99,290.39
76d490a8bb168c78,209.51,238.93
59d456f0da1159cf,221.95,233.33
49458279eafdaf94,262.01,250.13
88295b0ab9868db5,221.24,190.74
c536a1119406c0f0,174.29,255.24
c86702c01c4cfee2,350.00,350.00
be307e6647a655c8,290.36,250.34
997eda9196aad7f9,200.41,290.40
b46679306287ea79,193.90,190.47
a1950f4bd19ed06f,290.36,243.06
e7d444e279914116,152.47,213.78
62dd8808ce397fa6,168.48,160.03
73726e32d26c17ee,248.54,350.00
51696044aafb2037,241.89,350.00
a1b912fe361f75bc,265.90,242.47
4a7d39ebc9dce5db,196.52,279.83
669e3927b38a36fb,221.15,254.66
90fb826944c46000,230.54,350.00
344e6898a381648f,184.04,158.34
6773055965441b18,159.86,350.00
068e118edac9e057,176.85,108.14
91f7986d6fee7d57,290.41,283.47
a9e13a29a332c886,167.23,207.39
5498622706d8dc17,350.00,274.10
c7f6da6cd8e940b2,176.18,191.08
431282ab4ee417f6,196.86,213.24
f4e5f49ca3831e64,159.83,238.60
2571e91b263df9fb,277.98,226.65
2e43a2f6e9336e2b,131.30,193.45
3fe3208df1098fdc,216.69,146.61
ec041009ce404879,350.00,262.54
63cfbf28e44febc2,268.71,285.05
71440bf87b9c58a1,271.22,350.00
177201b1a7fa0dd0,163.23,147.70
0dddf7ec457caab3,254.14,169.60
bdd782059be98dfb,198.81,205.40
04995619538ae939,138.19,350.00
9d59ae86a2e6c444,239.94,252.19
0b217fc503bd0585,165.86,198.28
e301a2c3a415cd33,174.39,350.00
759659ca9303c720,350.00,350.00
d3e37d1c95a5f382,350.00,350.00
f62c29310e1d6253,350.00,350.00
7f47865cfb9b0d55,350.00,350.00
d1ce7361cb4e442b,350.00,350.00
fc1f199c8ba32a19,350.00,350.00
0fd639e6e28c51bb,350.00,350.00
6ed5847dd874d2d2,202.39,195.10
c1b59b145d064048,286.57,285.09
b03816c9ccd089d7,249.24,189.53
afedd038b986cebc,218.73,273.03
478b0eaf22475be0,290.42,244.95
2b2a50d442da2b84,186.97,350.00
17404e252bdab9e7,186.62,191.78
2886e831af3994b7,213.33,350.00
6d691b736d8c98b0,230.23,350.00
2c9ddc75869894c5,106.74,227.10
71e3272f7ebcca26,130.81,110.66
db68ff7bf2487971,213.05,350.00
1197b94bb4b56cc2,186.96,350.00
cfca060f39db1742,350.00,236.67
26ad51050ea55600,223.04,276.00
74c98716b4a74a3d,168.33,208.11
0e37ea649c51fba9,193.63,185.47
524ce5c0d6db74bb,168.84,247.61
f9b600343a31227b,303.09,179.95
d98d5a3800cd21fb,127.17,168.14
fc0d77057ec806fe,224.51,350.00
e1c333892d395a35,350.00,290.38
c4b0ef8f42eecbcc,228.37,243.98
804eff79a58ad250,290.38,248.23
3957d820e11275f7,196.91,289.56
d9decf169a2da676,252.24,235.17
b5bef60f79b38e69,221.64,274.94
d470bb3cb98d9ed7,185.83,213.29
20fc3b3ab2d2fecf,168.30,158.33
c5f56797c68ecbeb,350.00,246.49
7929542a0003799f,233.21,187.41
d9a8d19107d2bd9e,350.00,196.06
bb6eacc986791dcd,140.56,350.00
dd47c3359dc1b7d0,200.33,196.92
96828ec042f211bf,216.50,350.00
8f560a1fa19c122a,194.99,148.82
f0b42c9e55025ad3,134.93,350.00
fc6d1396755692b4,273.79,125.46
d036a7aeab47cf8c,204.77,283.61
bcf49463525efbee,148.43,350.00
825aa322af15780a,144.02,194.78
5182daf3d8726f6d,184.86,187.17
8b15591a73aa7eb0,126.95,233.43
029cd254fe02d4b8,167.79,350.00
04476d021385a621,162.59,122.27
50325e08203fedbd,143.82,176.20
65352762d807cd59,220.08,189.63
a53b8686b748849f,189.50,229.69
30aa9b4d266eb622,249.49,290.38
53e9e8fefa2c2f42,290.38,290.38
f35b859289fba80e,182.63,350.00
b89dea8c3e6bba6f,244.47,272.99
6ca284a75c21c2e0,236.63,350.00
9103686732816d77,179.73,149.38
10b19bb48aadc6bd,176.46,220.98
089dd2e0cc6395fa,224.82,183.62
dbe6c361530958bc,205.55,266.08
78f46acac9223859,153.36,135.13
190c61d5a67018b5,248.33,214.29
362f78f23304c6f4,155.86,253.70
be38ed9ccfe2ee03,165.78,216.96
eb1b371dfc37fcdb,350.00,350.00
219bd976b8ca745d,170.80,197.41
af178adff964d854,282.55,179.64
920194911d727a38,350.00,178.87
96da5813683649f5,173.40,184.07
df3b75809b7fe252,290.39,244.70
8153c30fad5b2ad8,177.34,236.94
b675c94f20551631,185.28,189.86
6ae2cd7feede5a33,139.15,183.42
67948da92e6c9bdc,124.06,141.55
628d02b6046d5f73,350.00,219.76
1d00497a573d7f4c,350.00,277.83
b376a6fb0ca4862e,350.00,290.41
02d2da0420fbdd39,157.98,241.32
004b9368337d3cd6,282.67,282.52
03d30a534dee8ac5,350.00,174.00
e57d1260201e5101,213.46,350.00
bd5edc0bfa0db8c8,199.97,99.12
c5bef3da17e595ee,350.00,175.42
6baa381a75582d98,214.63,168.44
c9d3ccbfef600989,121.71,140.84
8a8400c6c42df59a,203.23,211.39
96c95cff535291d9,215.79,209.91
b976eb99de0f63ca,266.77,169.66
f8f73efa2d4cc566,350.00,212.72
94f880f25dd011cd,206.78,202.75
4a482ad5b021bb25,224.51,158.03
0fe3681eb934bdc3,257.15,172.46
171007deb1cc56aa,200.49,175.89
ff872fa3e9ec32a9,157.51,158.11
761681c1ab0fdead,169.68,271.32
b3a3341a5db2d484,142.60,107.01
0700b74037329215,350.00,269.80
5288ef3edf1eda6e,205.63,140.98
6aee27cc2610b56a,350.00,290.42
98a1121ffbc47657,189.54,212.23
688c8b695e521ce8,175.90,149.52
61d89b0cb175430c,350.00,350.00
7ddaf46a81b7e616,159.11,211.05
31c2d8648b06a001,145.05,168.69
0064bbc554d85421,350.00,350.00
98b1ee14ad4ea1c6,187.54,117.61
bcefcb29bec709d6,272.86,287.02
13858ffdaaef5671,174.56,223.11
66f0238fac31130f,222.61,188.15
bbe3d2a2ad8d204e,171.48,287.17
61f0ceb980c1ae81,180.30,215.96
ac82d28aaa5faaf0,137.04,136.20
51b0cc51799e7d5d,154.25,177.98
6760e48a36571feb,170.71,200.21
ae674ec42bd0a979,154.43,238.40
8d26509990b6e518,350.00,350.00
62f487635d7a9bb0,350.00,350.00
f8b6468621db85ca,350.00,350.00
82f2afc6d7db44f3,350.00,350.00
b9b8509c568dc144,350.00,350.00
403bed9fe983b10a,290.33,350.00
51ae1d8a663ae1fe,273.56,221.35
333c9e6f3cc8f91e,290.37,203.58
9f14f080b08e6869,194.27,147.17
512f2d10f92d0d36,161.44,350.00
4eafb2657c3781f5,186.03,167.79
204fe39cf94f45dc,290.44,350.00
c92a4fe402579c49,309.04,350.00
c5e0e4ee11903076,350.00,350.00
4f7a7a0b67f085b3,178.07,350.00
e2a61ec3bc83da98,237.73,170.38
31362d9ea15127b2,231.13,166.03
c2fd7ee22721846c,148.75,188.47
e915c1987050eac8,279.21,219.74
b2013a8b4ed68c8d,287.01,201.39
a23b4817f0b773c8,120.43,163.74
9a596aaa2b9a18db,284.30,197.92
81734d11cb6a8ebb,155.33,161.36
0568994b8323d640,226.05,350.00
976f7f5e7537c62b,170.83,182.66
cafb86764ea92268,281.87,286.98
b74ecc368d3ecbc4,164.28,204.84
a34dc525a16ce375,223.48,268.86
c5574b79e31a1b2b,137.42,188.38
3e126f482e9a84b8,154.34,106.22
1992dcae0699200e,350.00,283.96
2822226962195259,350.00,174.55
d23b05f33b741c47,350.00,290.40
f6ea148cfeb1aaf7,218.77,257.98
43e8fcd8e4d015fb,168.53,244.26
830bf05d0ee635a1,161.70,350.00
505d3d9b006014c8,206.63,203.18
3818a33c9103c88f,170.25,168.06
d460961065f1198b,172.68,249.35
9fc232c3829a1ef0,200.10,164.22
757c11f17278b06a,269.15,264.03
9b8c29f50d452025,350.00,350.00
cd5336ef8b2329f4,205.26,176.99
194f8d501f318ada,295.90,191.69
550daf3853d050ba,270.85,350.00
0510d12ad43ede89,350.00,285.97
cc9cabc1fc747aaf,146.88,273.47
f24db9d7c3636a2a,131.79,195.87
781017bfa44d4058,230.82,242.66
01d71345ba7ea6f9,158.00,156.40
1776c84e3d22d7cc,159.92,136.49
cfbeeffd65101ae1,182.48,140.66
854c64fe481e65ee,138.93,190.46
34d1bfdde8ea3e11,283.42,350.00
80fd1902547e0744,149.56,290.37
3feb2a8de9cf37da,182.77,165.93
d5a0e8c67ed8abe0,132.72,166.16
af4cbb9072814a86,350.00,216.60
27868eac1d141498,215.98,149.03
64da1f4774624b72,134.02,132.54
2281dea0c5903a2f,184.17,158.12
b34fb9e15fbd6b3b,246.00,283.46
8191b8edfde3b9c3,221.27,213.46
9e99536eae6d709b,186.99,350.00
958bd435389dd12a,257.50,172.82
bfd846ad4d597bbb,199.73,175.86
e94d7bfb0c92e30d,161.58,350.00
c739195deef32b45,160.78,203.94
821c27f0dbb27e86,140.04,145.54
75577b11361cb645,237.92,101.31
2f736846aebbf12d,233.17,190.18
c4e16d57dd9a1b39,290.39,252.96
79298011365a6d90,254.73,350.00
44c9ca6a502db390,284.77,290.39
ecfe522e5f1e766b,160.03,290.39
d90567f7d4372160,290.35,185.44
83406cd29d3c2d0f,290.39,290.39
d8f64b001cd590fa,350.00,350.00
0f235698600c962e,146.47,154.87
11c3035dd9104e50,125.62,287.04
bacb62c4f2058fd8,350.00,350.00
52e07b6540fad19e,350.00,350.00
09b36c7157770516,350.00,350.00
59bd4e83d8f846ee,350.00,350.00
edeba52fc9b2855f,350.00,350.00
ec8ad2966a6816b3,350.00,350.00
0b58bd40373b1811,163.29,145.98
f7cd0a90da3be3b2,204.05,239.22
e65da830a1928fe6,350.00,350.00
86b8419f22f398c0,350.00,350.00
8add23232cdb36ee,350.00,273.36
f27bf6f21410547f,290.40,234.02
539eff1fe2fb39ba,173.97,288.46
59e653313c871c3f,184.59,350.00
4918b7e3600f67a1,150.56,181.42
b3f4583109b429af,169.75,350.00
c62d5962b99938de,210.11,191.64
b8927a3a2735acb0,256.45,264.80
02c54d382fb1c347,132.45,242.31
041dd0fae4650970,144.56,147.62
f046dfa306dc7acb,194.84,218.92
5a3b530c73106c5c,284.45,350.00
4da34f2980b5c58d,185.95,302.43
e9658a79cfaafbb1,181.83,350.00
20b84b2cbfb92dc7,350.00,350.00
e90dd017386025c4,141.37,125.92
591e7797363a6c89,156.75,350.00
dd5f7a14f5782f79,230.15,134.09
396214fd188c2549,277.41,158.58
cb7cfa8b9900878f,202.36,132.38
fb7d31b36bebc5af,350.00,256.54
1cb28e867dd749b8,187.33,202.93
08f5bdfe45082ec5,350.00,266.08
e6dd15ef9fd7927e,166.38,199.81
c598261fac8cf23a,150.29,256.90
92e9c53671ac8fe7,162.94,186.50
aa161809e78bef96,128.34,243.30
afb9d3476c5caafa,290.41,151.51
41b9240c854b0956,179.17,203.54
a158e4ff7ea93d43,115.72,116.95
e4420b9812501c17,290.44,244.95
26888b89fbd860cf,350.00,350.00
c9721146eba68c2a,164.12,142.66
6a663c04dfe5b88e,350.00,247.18
14c3447726332f2b,253.45,350.00
0a1f2e1f9d91bc9a,157.76,235.41
868833557ae90877,192.90,153.40
df7f3c60c523ca55,157.07,217.14
2d80f60b67791b97,237.89,350.00
83c5a944258d2332,209.96,176.34
cdfaa6f4154a0ee9,231.45,290.54
0d395cb5d91f811f,350.00,350.00
d89b849df7bff79b,350.00,232.13
95c229097cd2d7c3,310.55,350.00
0bf249717dacc5c3,182.93,350.00
fd05ac3ac2f7d042,350.00,121.88
995d42d9ff422ed1,178.82,206.00
c1b0670419fa0894,153.15,150.84
9379672d351808a3,293.78,290.43
56aac937d9f1d13a,139.92,137.15
21b02cb26307ac0f,290.36,217.18
731a3120fdffa44c,146.71,272.86
39b79764bbac93cb,287.03,207.96
d9d7e8e9149e61b1,176.23,225.90
31535a79c5959be8,181.44,350.00
789a8911fcd6de13,194.60,236.83
798ca95afb5875ef,166.53,350.00
1df12710cfdb60f4,227.12,167.99
038c472ae3fd7728,243.76,156.17
011d818ec9bb3de6,188.25,147.98
ddc233f8ca7c05aa,350.00,350.00
a561360edf66ee6f,250.83,260.85
4cffb137402f7bb0,151.90,350.00
c642640db89fb033,247.58,290.35
47e17513aae45a95,255.21,350.00
4b9203b86f0aa870,179.13,290.03
9c7a67ce1d6a01f9,151.12,165.55
33e576af1d064e4e,196.15,290.37
f1100f1bc6cbb351,152.60,265.53
a7d42315236560e9,290.37,213.04
ae68274ab6f78cd8,173.92,350.00
c6a5ed1127cbc9b9,290.38,290.38
226de3e7e71f2b4f,350.00,211.57
bdb62b661d033fe2,196.34,248.37
06142a1de3bbae75,155.21,161.09
793432d042384a02,162.11,137.43
154da5e0d8541508,262.54,350.00
0bf025d86cc2a409,205.83,290.39
bcba81de8f082768,162.89,175.07
1f64e532f942ef57,290.38,350.00
d29dd21d8881a0e0,259.88,103.79
de84ebe3b8cb8cd3,163.28,173.19
7291a111058dbf0e,181.33,169.87
5060770f197e2147,290.40,290.40
54d14f98d4a83def,228.70,285.34
dd400f38c483f629,256.41,290.47
b4bf090eb5c57903,243.51,290.40
f1423b63d81c88ea,350.00,281.59
b9be472f456cac79,229.23,350.00
eb23f3574b656624,173.93,126.41
1e87e0e4da55c92f,198.34,232.19
62fbd9d089a9a306,156.57,281.74
d1e144ce44599f3a,104.24,136.08
15750dc75b7426f3,164.94,136.40
f25d324841223f26,290.39,350.00
440936f9db783997,310.12,294.14
cd45a78028039f53,209.26,290.41
83314e1ed6f7d94e,174.21,350.00
bb0794053766a866,177.50,244.37
0d09e95e85efad69,172.94,244.07
11ca5d09db47708b,250.11,136.57
cfacff39c9f3b2f9,143.18,161.58
df28f8cb5a12ec8e,141.95,232.00
3b44d0179f94726c,208.68,276.92
09e7db36cd72bf61,221.78,151.20
fcf3b0d21df10f56,129.88,175.51
43712d71cec9bde6,246.07,350.00
707d6023b8723c5d,350.00,350.00
0486ad62f7dfd11e,251.07,290.38
08c5dcd426dea606,244.85,350.00
a5a5e24f4dd40fbf,162.08,141.48
11871325db7a13ec,130.50,171.92
1d30430af5257347,350.00,350.00
4ae231bd909ceddc,122.77,220.92
036bb5b335e93ca8,350.00,350.00
468d6da7f097e449,132.81,153.58
55bcf58be822d115,232.31,224.93
f8896b43f4ecf861,290.43,228.65
b6234bf015c80fc5,243.31,268.60
6f6158830b01ea27,235.74,172.16
d9c3d7b09d8df3e4,205.24,189.92
f885b95dbb354e3d,155.59,145.13
15705df8ba8dcbe1,350.00,150.69
6d1093a1c31dab94,191.83,150.57
b0dfb313364a7c80,111.11,127.08
8df2751dcbfa0fa2,225.04,127.48
55833bf5054126e2,144.35,288.80
ea9edb20f527b49e,350.00,350.00
8ead66bc1678519b,247.80,250.68
5a8c92dfbb16d26f,243.68,276.00
faec13fd40b6d797,154.99,165.90
ef6a0ee848382391,280.90,171.71
b71f07f052d0a48b,148.73,147.71
a9dc59e90779c1e3,168.69,164.10
28037f9be7e0781a,350.00,290.53
6a61d45818534b19,198.25,241.14
de495aa2ec1f1e91,176.43,138.95
73a4a092c1850b57,112.19,132.84
b0958ed411ae9675,272.04,172.69
fd292c2a587bb2f5,292.95,245.89
fa0d393a452c0809,350.00,283.88
6ae10aa4c6dc986d,350.00,202.56
4d3297af1b7889ba,147.62,350.00
2711e57bbef4d928,290.40,148.19
6d32a829217cf2fa,143.77,236.40
3445246f8e3eba24,143.65,173.99
e3c9c95b67580b9b,289.13,131.13
39f07708af6ecfc7,182.04,141.32
2a23f787fff1d837,204.90,101.19
d6e75e0238d3ad9b,227.54,350.00
0454bfbc49e95c16,350.00,210.62
4553c3ab494c2d05,152.63,208.37
e83b214695941af1,206.46,350.00
7c620723b6840231,274.47,238.32
c1be2b862f737c18,287.01,239.03
b589aba75770bc6b,149.87,221.28
aceaa32be99719b0,287.97,350.00
b4a81d7eb4e42c1c,178.05,169.78
1287c631cb74f1d9,156.84,150.43
329a097e0b53daac,239.20,201.66
e314474cb6a7a65c,180.88,350.00
d359fe8a99250f64,260.63,236.77
7b06e7f2b34d24b8,286.99,350.00
92ea4999f99f55fd,350.00,350.00
42a7d576dc207e63,187.15,350.00
a2da03d9c25b49e5,223.69,149.50
656e1040e6e007b2,290.46,181.65
b272e9a4ed7a1b23,148.23,132.84
fd61b04ee64f7f20,120.24,175.19
acfa3a3c0d09bb57,350.00,167.50
2ff09ddaa2b78cc4,283.21,192.50
ec271393bc31ab72,128.76,127.40
1298d89922befa8c,259.96,350.00
03c2cebad8d8c012,290.48,290.48
5a9ecff594dc6bb9,146.32,222.14
32ae3f0d43babd86,188.12,143.31
d77a72e3fa8db853,249.51,160.40
5c612d2cc1f5da21,250.11,174.81
7a72d7448159fb59,173.09,209.64
1238f31a41b78528,124.51,135.60
92975b516e6463b6,134.09,138.28
b4627dd3bb50be2c,192.91,350.00
e60e53bdc614a0af,151.64,223.87
b0ee33ab448e252b,290.39,238.83
964245b54324810d,350.00,350.00
6c569785225fd2e7,165.20,191.75
81283a33e907dbbe,290.39,217.79
4f36bc6fe119c4ac,161.43,210.99
cb510afff3dafdab,256.49,165.58
b4ebb7576e9745e7,290.39,185.60
2c07f8ba25640237,204.94,290.39
b12d96ba9426b8d4,142.31,236.27
bf8164367980fcd3,209.66,136.05
7cdc6fdf983fb412,99.51,136.90
6f78fc53b8662627,227.89,224.88
d66f2c83c26e5b80,150.27,350.00
ef8f31b86469a967,281.32,196.84
c52e23519279d18a,151.86,248.55
0c6055509d98ed06,202.15,131.15
fc0f12be6552bfe5,256.55,147.58
119b156ded2af0f1,350.00,189.35
70228adf93b6434f,230.73,350.00
31f12d3f95576ef4,116.16,160.15
9fa3f9f7caf429d6,136.85,98.06
7f0e469103ab46b6,180.46,350.00
0b0ba5238399545c,229.39,193.80
c32b24a24d946893,248.00,350.00
4182524382590e07,350.00,350.00
f5affe923c640d0e,350.00,350.00
f6246d2b9f663e33,350.00,350.00
5ab4bdec4db84f7d,158.16,279.78
de2328aa13e5ecdc,350.00,183.87
3f0826158f87f41d,161.44,206.45
e246b6a8cd7853de,350.00,350.00
7e50ae4dbdd380a1,233.07,190.58
483d934c46351c78,290.41,284.58
a7c63a2b33049ace,196.96,350.00
afd5e85676eb697d,287.02,350.00
8e9f2b82a7b87778,161.99,217.45
7f9a1b6d83d08c42,145.48,141.92
a29236fcb395f443,233.11,206.09
9172138df0d70cb0,125.54,146.10
ccac56928fc2b40b,138.52,277.14
a9bc7915974b7d15,122.80,143.06
f6d078e9fe7d17c8,108.17,128.28
0949caefc6735f9b,290.37,350.00
24e14c4824144c64,283.60,239.75
0e05f54d8b66f317,247.52,211.97
47245dd345d9ef7e,170.32,285.45
78b928a602a81971,161.49,293.88
41e9da89f349b2bc,252.54,350.00
9d2c9d2249d4fe50,178.15,246.03
d7f9a09021a9a13c,154.09,191.23
c99370e3e54bd5fd,284.30,150.74
57dca2ebe96ed622,129.43,166.30
f338da998c4fdf53,220.35,290.98
db620510bbb3f0af,350.00,350.00
c4fa93a4f37a6ca7,210.68,218.05
19f615a7a5cfd304,350.00,350.00
bad1f36202e2c7d7,154.95,290.38
f4641db74fcb8ab7,251.61,290.40
d5e0fd3eec76f7e1,128.18,269.08
a570acbbcbbd151d,213.95,224.63
be72958d9715757d,232.60,241.75
504b540805598fa5,225.99,237.61
5355fd4a2598f679,162.70,147.62
1a21263dc5d866b6,350.00,350.00
20628fd4e19a97e4,278.05,254.05
adddc6e46da5ca19,350.00,224.08
840863604b38a33f,185.32,244.89
fb9b03644f559604,142.42,350.00
1fc065e1d3243594,175.95,184.68
2bf24d9c33bb4d49,130.62,160.85
83a7cc0b0de904b9,158.77,215.43
5e52b0bf9719f0ae,216.02,130.59
b091e021e61f1950,180.64,135.60
f92e8d6c96306013,97.12,145.65
46a7cb6937144ba2,350.00,277.20
e892b4a03304f2a4,192.38,285.64
3b0258eb19d66f8f,118.66,247.03
0ea087a71863184d,201.28,137.28
e716f8079c60bc66,183.52,235.40
aefca2869c87eb11,212.44,134.57
b4d624bdc27dff83,213.74,118.79
241a722f3b042c59,168.65,139.09
ca93e3f69fa3d725,185.76,184.88
9f6f356a56e4fe6f,210.14,163.19
a41be337367884e6,237.30,350.00
dd56acbfb08aa6b2,290.37,277.92
eb62bfcd3d96a182,201.95,350.00
f63a647b74359194,350.00,209.69
2270b89b17067838,172.53,224.09
9368a80ba62d87e2,138.67,186.42
275c22a93bdd84d8,147.78,166.96
d215c4e6dc1346ae,134.11,187.63
7aa7b0c5706a0492,240.80,143.50
43f0495855470427,183.13,129.32
2059fd17f2ff4e4a,198.13,350.00
4be101dd6883d9bb,290.39,274.85
828776734a528b62,185.90,197.09
103b36a1b9d98102,155.40,189.27
0ae251dd5c0b5304,138.89,248.56
3b8e793ed8151a51,165.51,171.11
d89e004e3992c5a4,134.43,179.95
e74e3c2a96fa9c55,139.25,262.86
5755a68d39867abc,206.84,117.49
d0e4876ab954d27d,107.59,187.02
8afb878a0900372e,350.00,350.00
9eaea5e0165802d0,290.36,350.00
713c9b6d0abe5cfc,140.35,277.33
2e8217f029c25a3a,126.96,145.00
b32acf1c70321321,233.51,173.76
c16403197580e0af,244.23,258.00
eeb8b25df8543e0f,246.92,254.66
2328c7832a356a6d,241.04,155.31
516868e246064e2b,138.92,141.89
17cda9957f96883f,290.38,205.53
8d986c9ee38daf19,121.14,350.00
2fec2ba8ea346a3a,290.38,236.38
a2e7273a95d5db4a,175.66,236.88
867904bc58d656df,254.03,199.37
3a1d4016452477f5,222.93,239.62
e1f77d40503e5259,272.75,290.39
354a92ca4fd824a1,214.95,144.37
38ea5a7a5b4932cb,189.10,151.23
5a6861ca6d7fd021,102.49,350.00
29c9e57b23116aa2,151.50,104.61
63f744d672fbb8b4,171.75,151.27
c795c4b7beb89bee,290.38,130.66
189d14e4e1602c48,290.38,185.65
d4415f08ba3e017e,290.37,225.18
e3846855a38f0bce,256.75,202.73
59f77a6ecd041dff,125.93,149.71
351dccf63078a20e,175.67,211.28
44adac5d05f7e883,137.36,156.84
19425b506594d5c7,290.40,264.65
fc2badbeebf85ebf,144.21,148.69
bb58aad30b58b1e4,112.09,232.40
1572dbb2433d2201,194.39,143.50
5000a0bde6213fd9,192.38,247.09
6190569c372725bf,174.25,266.73
8ba089858a7d647b,350.00,180.59
655a110a0bd2ea42,137.82,350.00
3832958c913305f0,209.71,241.79
96f51af6a93b94c6,217.72,192.44
7f35ce1469dab556,221.35,121.77
26025a42e011229f,285.47,186.60
094a77eecd56a27a,270.82,290.68
f89589236dc3cbd7,132.81,195.33
3046c0d0208a65f1,123.52,173.71
fcac56089f65d04e,213.73,244.40
ab7934f39038ab27,350.00,291.96
e7cb3f5cb39c33e6,241.30,262.91
37e2f89510cc0bba,286.97,153.43
c40fd062610d4e61,152.43,162.79
72d69e969eda8679,202.32,138.79
0031c043c9f14eb8,253.39,290.40
dd7920cac66bed25,303.51,318.87
11774c581b818e30,154.51,188.97
9ae6a6f0f0730fa1,173.88,214.91
8c3179f0fd62af14,122.27,102.80
a9da6a31229b136c,350.00,290.42
c3e49cc87bd262c8,350.00,350.00
3657196c2f624138,350.00,350.00
3eb829eb77256ac0,350.00,350.00
76ca3d1cefd6945a,283.49,350.00
256c9a39386f94a9,350.00,350.00
9b38456520395242,147.20,128.07
a754766050409638,124.83,205.79
13fa791f0772250c,151.10,128.81
8c082a3c69e2d192,350.00,350.00
6e62908d6639dcdb,248.66,350.00
bb7df9a9c9a69914,274.65,190.22
458e6de1b9ef3500,256.43,350.00
16cab4b91e2c8881,137.18,244.64
20d28c177a7d43a4,350.00,241.80
07ba406a1d0a5a71,246.27,239.25
b5608e83faac1387,186.42,134.15
536c26ef4da9ace7,130.92,178.70
4c5a2a3cf2bea222,115.20,173.52
049659c5a58ebb61,120.54,264.63
d9c61052035c9b69,194.00,181.10
92dea6ff8f0c1b10,192.87,286.94
db1c5b5a710fbdb0,350.00,276.69
a3902e22c10725c4,206.48,234.19
26800d759ba50371,244.84,153.58
860954fbe26b867a,185.86,217.01
71cb15f6dbdaccd8,214.82,163.23
a01524699dfa3526,302.81,131.97
c0dc7511452ed0f8,238.32,189.61
743f9df5bdfbcb95,138.58,188.42
7949430ebc47f31b,164.94,160.36
951d11f8684ed734,178.08,164.23
55e12d44e9e524cf,189.33,350.00
0072df705378477c,190.86,350.00
2592954ad51764b0,222.42,290.39
10e35a0667d39086,236.49,238.49
57d481c10c842ba2,202.44,144.41
241a307a9c3d9a21,216.36,239.95
10fd87a88178aedd,101.93,147.17
3559cab3329e5431,132.44,173.50
c92c53954903554a,128.48,121.39
bcab3ebdc21b0b64,164.67,170.69
