event_date,event,fight_id,fighter,rule,live,units,rd_self,rd_opp,placed,stake_u,pnl_placed,open_line,placeable_line,clean_close,clv_pts,result,method,round,pnl,pnl_at_open
2026-05-02,UFC Fight Night: Della Maddalena vs. Prates,610a640a0cd81ce5,Dom Mar Fan,FLIP,1,1,290.37,271.59,0,0.0,-0.0,175,,148,3.83,LOSS,SUB,1,-1.0,-1.0
2026-05-02,UFC Fight Night: Della Maddalena vs. Prates,00bde62cac38e5e9,Colby Thicknesse,GAP,1,1,247.89,127.69,1,0.5,0.4545,-110,,-129,3.83,WIN,U-DEC,3,0.9091,0.9091
2026-05-02,UFC Fight Night: Della Maddalena vs. Prates,a564219e7a964aa6,Brando Pericic,FLIP,1,1,255.61,165.02,0,0.0,0.0,135,,-120,11.49,WIN,KO/TKO,2,1.35,1.35
2026-05-09,UFC 328: Chimaev vs. Strickland,ffcb47e17eebe6a6,Grant Dawson,GAP,1,1,112.01,146.63,1,1.0,0.9091,-110,,-136,5.57,WIN,SUB,3,0.9091,0.9091
2026-05-30,UFC Fight Night: Song vs. Figueiredo,00959e29e4a10e26,Cameron Smotherman,FLIP,1,1,201.2,234.18,0,0.0,-0.0,285,,250,2.47,LOSS,KO/TKO,1,-1.0,-1.0
2026-06-06,UFC Fight Night: Muhammad vs. Bonfim,98e77712f99956ff,Chelsea Chandler,GAP,1,1,161.13,114.85,1,0.78,0.7091,-110,,-141,6.94,WIN,SUB,1,0.9091,0.9091
2026-06-20,UFC Fight Night: Kape vs. Horiguchi,b23a1a5d35eb438a,Luana Santos,FLIP,1,1,159.92,115.21,1,0.79,0.79,100,,-114,3.63,WIN,U-DEC,3,1.0,1.0
2026-06-20,UFC Fight Night: Kape vs. Horiguchi,571a3eabff5c7ba7,Vinicius Oliveira,GAP,1,1,160.71,89.79,1,0.78,0.3467,-225,,-281,3.87,WIN,KO/TKO,2,0.4444,0.4444
2026-07-18,UFC Fight Night: Du Plessis vs. Usman,c64c6ba6eb1e1d06,Tommy McMillen,FLIP,1,1,287.05,275.64,0,0.0,0.0,125,,-224,26.05,WIN,KO/TKO,3,1.25,1.25
2026-07-18,UFC Fight Night: Du Plessis vs. Usman,f2abca7379982d4f,Chase Hooper,GAP,1,1,111.32,235.79,1,1.0,0.3922,-255,,-365,5.98,WIN,SUB,1,0.3922,0.3922
2026-07-25,UFC Fight Night: Ankalaev vs. Guskov,3859314324918eeb,Nurullo Aliev,GAP,1,1,206.26,156.51,1,0.5,0.2907,-172,,-250,10.4,WIN,U-DEC,3,0.5814,0.5814
2026-07-25,UFC Fight Night: Ankalaev vs. Guskov,61280e5644189c61,Saygid Izagakhmaev,FLIP,1,1,276.64,350.0,0,0.0,-0.0,175,,242,-5.92,LOSS,U-DEC,3,-1.0,-1.0
2026-08-01,UFC Fight Night: Medic vs. Rodriguez,4350abb4f1933f88,Mark Vologdin,FLIP,0,1,269.92,350.0,0,0.0,-0.0,130,,191,-8.91,LOSS,U-DEC,3,-1.0,-1.0
2026-08-08,UFC Fight Night: Gamrot vs. Salkilld,64829a32c78ab656,Louie Sutherland,FLIP,0,1,231.89,350.0,0,0.0,-0.0,-110,,-197,13.39,LOSS,SUB,1,-1.0,-1.0
2026-08-08,UFC Fight Night: Gamrot vs. Salkilld,a10deecfb8558335,Quillan Salkilld,FLIP,0,1,162.5,107.56,1,0.77,0.8547,111,,-141,10.41,WIN,SUB,1,1.11,1.11
2026-08-15,UFC 330: Makhachev vs. Machado Garry,e79e4d13546d2360,Vicente Luque,FLIP,0,1,88.2,158.7,1,1.0,-1.0,-110,,110,-4.44,LOSS,U-DEC,3,-1.0,-1.0
2026-08-29,UFC Fight Night: Nurmagomedov vs. Song,6206c62fc8f0b71b,Julia Polastri,GAP,1,1,162.56,252.89,0,0.0,0.0,-146,,-202,7.16,WIN,KO/TKO,1,0.6849,0.6849
2026-08-29,UFC Fight Night: Nurmagomedov vs. Song,73cb6c4e060c4ee9,Denise Gomes,FLIP,1,1,137.85,109.08,1,0.94,1.034,110,,114,-0.21,WIN,KO/TKO,1,1.1,1.1
2026-09-05,UFC Fight Night: Hooker vs. Parnasse,809ebb0cfdd01ce2,Klaudia Sygula,FLIP,1,1,202.43,158.3,1,0.5,-0.5,207,,101,17.72,LOSS,U-DEC,3,-1.0,-1.0
